Date,Warehouse,Order_Demand,holiday_boolean
2015-11-13,Whse_C,179968,0.0
2015-11-14,Whse_C,5290,0.0
2015-11-15,Whse_C,224900,0.0
2015-11-16,Whse_C,691548,0.0
2015-11-17,Whse_C,196930,0.0
2015-11-18,Whse_C,57095,0.0
2015-11-19,Whse_C,496066,0.0
2015-11-20,Whse_C,280060,0.0
2015-11-21,Whse_C,0,0.0
2015-11-22,Whse_C,0,0.0
2015-11-23,Whse_C,275626,0.0
2015-11-24,Whse_C,109133,0.0
2015-11-25,Whse_C,422141,1.0
2015-11-26,Whse_C,357209,1.0
2015-11-27,Whse_C,545627,0.0
2015-11-28,Whse_C,0,0.0
2015-11-29,Whse_C,160,0.0
2015-11-30,Whse_C,520030,0.0
2015-12-01,Whse_C,271107,0.0
2015-12-02,Whse_C,134810,0.0
2015-12-03,Whse_C,915731,0.0
2015-12-04,Whse_C,179280,0.0
2015-12-05,Whse_C,100000,0.0
2015-12-06,Whse_C,0,0.0
2015-12-07,Whse_C,1990207,0.0
2015-12-08,Whse_C,264687,0.0
2015-12-09,Whse_C,1661420,0.0
2015-12-10,Whse_C,328277,0.0
2015-12-11,Whse_C,366063,0.0
2015-12-12,Whse_C,0,0.0
2015-12-13,Whse_C,0,0.0
2015-12-14,Whse_C,766852,0.0
2015-12-15,Whse_C,257183,0.0
2015-12-16,Whse_C,497534,0.0
2015-12-17,Whse_C,41530,0.0
2015-12-18,Whse_C,381008,0.0
2015-12-19,Whse_C,0,0.0
2015-12-20,Whse_C,206780,0.0
2015-12-21,Whse_C,1496963,0.0
2015-12-22,Whse_C,492720,0.0
2015-12-23,Whse_C,2,0.0
2015-12-24,Whse_C,193946,1.0
2015-12-25,Whse_C,329655,1.0
2015-12-26,Whse_C,0,0.0
2015-12-27,Whse_C,0,0.0
2015-12-28,Whse_C,416328,0.0
2015-12-29,Whse_C,160105,0.0
2015-12-30,Whse_C,328020,0.0
2015-12-31,Whse_C,1244853,1.0
2016-01-01,Whse_C,0,1.0
2016-01-02,Whse_C,0,0.0
2016-01-03,Whse_C,0,0.0
2016-01-04,Whse_C,615035,0.0
2016-01-05,Whse_C,503776,0.0
2016-01-06,Whse_C,273819,0.0
2016-01-07,Whse_C,524314,0.0
2016-01-08,Whse_C,2092210,0.0
2016-01-09,Whse_C,0,0.0
2016-01-10,Whse_C,152000,0.0
2016-01-11,Whse_C,701523,0.0
2016-01-12,Whse_C,3077154,0.0
2016-01-13,Whse_C,215894,0.0
2016-01-14,Whse_C,269972,0.0
2016-01-15,Whse_C,403148,0.0
2016-01-16,Whse_C,0,0.0
2016-01-17,Whse_C,0,0.0
2016-01-18,Whse_C,1723039,1.0
2016-01-19,Whse_C,123187,0.0
2016-01-20,Whse_C,781281,0.0
2016-01-21,Whse_C,102174,0.0
2016-01-22,Whse_C,178382,0.0
2016-01-23,Whse_C,0,0.0
2016-01-24,Whse_C,0,0.0
2016-01-25,Whse_C,158306,0.0
2016-01-26,Whse_C,135629,0.0
2016-01-27,Whse_C,224202,0.0
2016-01-28,Whse_C,182070,0.0
2016-01-29,Whse_C,259844,0.0
2016-01-30,Whse_C,0,0.0
2016-01-31,Whse_C,0,0.0
2016-02-01,Whse_C,10093,0.0
2016-02-02,Whse_C,162381,0.0
2016-02-03,Whse_C,1566519,0.0
2016-02-04,Whse_C,1065506,0.0
2016-02-05,Whse_C,410561,0.0
2016-02-06,Whse_C,0,0.0
2016-02-07,Whse_C,0,0.0
2016-02-08,Whse_C,119294,0.0
2016-02-09,Whse_C,0,0.0
2016-02-10,Whse_C,0,0.0
2016-02-11,Whse_C,0,0.0
2016-02-12,Whse_C,0,0.0
2016-02-13,Whse_C,0,0.0
2016-02-14,Whse_C,223405,1.0
2016-02-15,Whse_C,327128,1.0
2016-02-16,Whse_C,190825,0.0
2016-02-17,Whse_C,83220,0.0
2016-02-18,Whse_C,170500,0.0
2016-02-19,Whse_C,176898,0.0
2016-02-20,Whse_C,100000,0.0
2016-02-21,Whse_C,0,0.0
2016-02-22,Whse_C,314285,0.0
2016-02-23,Whse_C,179141,0.0
2016-02-24,Whse_C,869294,0.0
2016-02-25,Whse_C,204660,0.0
2016-02-26,Whse_C,508454,0.0
2016-02-27,Whse_C,0,0.0
2016-02-28,Whse_C,0,0.0
2016-02-29,Whse_C,380665,0.0
2016-03-01,Whse_C,545419,0.0
2016-03-02,Whse_C,278169,0.0
2016-03-03,Whse_C,685850,0.0
2016-03-04,Whse_C,771492,0.0
2016-03-05,Whse_C,100000,0.0
2016-03-06,Whse_C,0,0.0
2016-03-07,Whse_C,201823,0.0
2016-03-08,Whse_C,2111288,0.0
2016-03-09,Whse_C,62615,0.0
2016-03-10,Whse_C,283920,0.0
2016-03-11,Whse_C,1141728,0.0
2016-03-12,Whse_C,0,0.0
2016-03-13,Whse_C,0,0.0
2016-03-14,Whse_C,404228,0.0
2016-03-15,Whse_C,312318,0.0
2016-03-16,Whse_C,175548,0.0
2016-03-17,Whse_C,2258435,0.0
2016-03-18,Whse_C,644596,0.0
2016-03-19,Whse_C,0,0.0
2016-03-20,Whse_C,100000,0.0
2016-03-21,Whse_C,239912,0.0
2016-03-22,Whse_C,104463,0.0
2016-03-23,Whse_C,704018,0.0
2016-03-24,Whse_C,1102272,0.0
2016-03-25,Whse_C,685940,0.0
2016-03-26,Whse_C,0,0.0
2016-03-27,Whse_C,0,1.0
2016-03-28,Whse_C,161009,0.0
2016-03-29,Whse_C,332212,0.0
2016-03-30,Whse_C,999502,0.0
2016-03-31,Whse_C,434983,0.0
2016-04-01,Whse_C,123756,0.0
2016-04-02,Whse_C,0,0.0
2016-04-03,Whse_C,0,0.0
2016-04-04,Whse_C,96,0.0
2016-04-05,Whse_C,2319227,0.0
2016-04-06,Whse_C,13495,0.0
2016-04-07,Whse_C,560672,0.0
2016-04-08,Whse_C,290320,0.0
2016-04-09,Whse_C,0,0.0
2016-04-10,Whse_C,355000,0.0
2016-04-11,Whse_C,657521,0.0
2016-04-12,Whse_C,60766,0.0
2016-04-13,Whse_C,369938,0.0
2016-04-14,Whse_C,203750,0.0
2016-04-15,Whse_C,136603,0.0
2016-04-16,Whse_C,0,0.0
2016-04-17,Whse_C,0,0.0
2016-04-18,Whse_C,380328,0.0
2016-04-19,Whse_C,170335,0.0
2016-04-20,Whse_C,351149,0.0
2016-04-21,Whse_C,657321,0.0
2016-04-22,Whse_C,529740,0.0
2016-04-23,Whse_C,0,0.0
2016-04-24,Whse_C,0,0.0
2016-04-25,Whse_C,497358,0.0
2016-04-26,Whse_C,347974,0.0
2016-04-27,Whse_C,377203,0.0
2016-04-28,Whse_C,498278,0.0
2016-04-29,Whse_C,699447,0.0
2016-04-30,Whse_C,200000,0.0
2016-05-01,Whse_C,0,1.0
2016-05-02,Whse_C,5,0.0
2016-05-03,Whse_C,126220,0.0
2016-05-04,Whse_C,287870,0.0
2016-05-05,Whse_C,540028,0.0
2016-05-06,Whse_C,668494,0.0
2016-05-07,Whse_C,0,0.0
2016-05-08,Whse_C,0,0.0
2016-05-09,Whse_C,841711,0.0
2016-05-10,Whse_C,332009,0.0
2016-05-11,Whse_C,79445,0.0
2016-05-12,Whse_C,133657,0.0
2016-05-13,Whse_C,495223,0.0
2016-05-14,Whse_C,0,0.0
2016-05-15,Whse_C,200000,0.0
2016-05-16,Whse_C,214953,0.0
2016-05-17,Whse_C,254582,0.0
2016-05-18,Whse_C,569472,0.0
2016-05-19,Whse_C,645657,0.0
2016-05-20,Whse_C,897050,0.0
2016-05-21,Whse_C,0,0.0
2016-05-22,Whse_C,0,0.0
2016-05-23,Whse_C,1726223,0.0
2016-05-24,Whse_C,461368,0.0
2016-05-25,Whse_C,303996,0.0
2016-05-26,Whse_C,102020,0.0
2016-05-27,Whse_C,103036,0.0
2016-05-28,Whse_C,0,0.0
2016-05-29,Whse_C,0,0.0
2016-05-30,Whse_C,615974,1.0
2016-05-31,Whse_C,283199,0.0
2016-06-01,Whse_C,489524,0.0
2016-06-02,Whse_C,1526302,0.0
2016-06-03,Whse_C,737960,0.0
2016-06-04,Whse_C,0,0.0
2016-06-05,Whse_C,100000,0.0
2016-06-06,Whse_C,79939,0.0
2016-06-07,Whse_C,142322,0.0
2016-06-08,Whse_C,100007,0.0
2016-06-09,Whse_C,13472,0.0
2016-06-10,Whse_C,155300,0.0
2016-06-11,Whse_C,0,0.0
2016-06-12,Whse_C,100000,0.0
2016-06-13,Whse_C,1072322,0.0
2016-06-14,Whse_C,93392,0.0
2016-06-15,Whse_C,308216,0.0
2016-06-16,Whse_C,112640,0.0
2016-06-17,Whse_C,404052,0.0
2016-06-18,Whse_C,0,0.0
2016-06-19,Whse_C,100000,1.0
2016-06-20,Whse_C,286138,0.0
2016-06-21,Whse_C,436412,0.0
2016-06-22,Whse_C,322401,0.0
2016-06-23,Whse_C,730918,0.0
2016-06-24,Whse_C,194842,0.0
2016-06-25,Whse_C,100000,0.0
2016-06-26,Whse_C,0,0.0
2016-06-27,Whse_C,276406,0.0
2016-06-28,Whse_C,90824,0.0
2016-06-29,Whse_C,1042506,0.0
2016-06-30,Whse_C,671569,0.0
2016-07-01,Whse_C,270973,0.0
2016-07-02,Whse_C,0,0.0
2016-07-03,Whse_C,0,0.0
2016-07-04,Whse_C,1367161,1.0
2016-07-05,Whse_C,129637,0.0
2016-07-06,Whse_C,437959,0.0
2016-07-07,Whse_C,1648599,0.0
2016-07-08,Whse_C,488063,0.0
2016-07-09,Whse_C,0,0.0
2016-07-10,Whse_C,50000,0.0
2016-07-11,Whse_C,301838,0.0
2016-07-12,Whse_C,315789,0.0
2016-07-13,Whse_C,673815,0.0
2016-07-14,Whse_C,1071438,0.0
2016-07-15,Whse_C,481032,0.0
2016-07-16,Whse_C,0,0.0
2016-07-17,Whse_C,0,0.0
2016-07-18,Whse_C,38603,0.0
2016-07-19,Whse_C,215306,0.0
2016-07-20,Whse_C,1169093,0.0
2016-07-21,Whse_C,203455,0.0
2016-07-22,Whse_C,598172,0.0
2016-07-23,Whse_C,0,0.0
2016-07-24,Whse_C,0,0.0
2016-07-25,Whse_C,755097,0.0
2016-07-26,Whse_C,14794,0.0
2016-07-27,Whse_C,261340,0.0
2016-07-28,Whse_C,695163,0.0
2016-07-29,Whse_C,401638,0.0
2016-07-30,Whse_C,0,0.0
2016-07-31,Whse_C,0,0.0
2016-08-01,Whse_C,592000,0.0
2016-08-02,Whse_C,1214399,0.0
2016-08-03,Whse_C,572358,0.0
2016-08-04,Whse_C,139373,0.0
2016-08-05,Whse_C,548394,0.0
2016-08-06,Whse_C,0,0.0
2016-08-07,Whse_C,0,0.0
2016-08-08,Whse_C,1872993,0.0
2016-08-09,Whse_C,70709,0.0
2016-08-10,Whse_C,1135553,0.0
2016-08-11,Whse_C,1334944,0.0
2016-08-12,Whse_C,443627,0.0
2016-08-13,Whse_C,0,0.0
2016-08-14,Whse_C,1140,0.0
2016-08-15,Whse_C,614547,0.0
2016-08-16,Whse_C,86508,0.0
2016-08-17,Whse_C,141957,0.0
2016-08-18,Whse_C,133361,0.0
2016-08-19,Whse_C,423430,0.0
2016-08-20,Whse_C,0,0.0
2016-08-21,Whse_C,0,0.0
2016-08-22,Whse_C,722965,0.0
2016-08-23,Whse_C,626068,0.0
2016-08-24,Whse_C,344920,0.0
2016-08-25,Whse_C,568651,0.0
2016-08-26,Whse_C,185966,0.0
2016-08-27,Whse_C,0,0.0
2016-08-28,Whse_C,0,0.0
2016-08-29,Whse_C,229277,0.0
2016-08-30,Whse_C,208477,0.0
2016-08-31,Whse_C,697206,0.0
2016-09-01,Whse_C,332097,0.0
2016-09-02,Whse_C,509004,0.0
2016-09-03,Whse_C,0,1.0
2016-09-04,Whse_C,0,1.0
2016-09-05,Whse_C,699919,1.0
2016-09-06,Whse_C,735689,0.0
2016-09-07,Whse_C,315988,0.0
2016-09-08,Whse_C,368405,0.0
2016-09-09,Whse_C,494220,0.0
2016-09-10,Whse_C,200000,0.0
2016-09-11,Whse_C,0,0.0
2016-09-12,Whse_C,215560,0.0
2016-09-13,Whse_C,243042,0.0
2016-09-14,Whse_C,133696,0.0
2016-09-15,Whse_C,62100,0.0
2016-09-16,Whse_C,0,0.0
2016-09-17,Whse_C,0,0.0
2016-09-18,Whse_C,0,0.0
2016-09-19,Whse_C,1092704,0.0
2016-09-20,Whse_C,291143,0.0
2016-09-21,Whse_C,642171,0.0
2016-09-22,Whse_C,312130,0.0
2016-09-23,Whse_C,83230,0.0
2016-09-24,Whse_C,0,0.0
2016-09-25,Whse_C,0,0.0
2016-09-26,Whse_C,1352917,0.0
2016-09-27,Whse_C,251579,0.0
2016-09-28,Whse_C,481607,0.0
2016-09-29,Whse_C,476024,0.0
2016-09-30,Whse_C,100151,0.0
2016-10-01,Whse_C,0,0.0
2016-10-02,Whse_C,0,0.0
2016-10-03,Whse_C,139504,0.0
2016-10-04,Whse_C,0,0.0
2016-10-05,Whse_C,0,0.0
2016-10-06,Whse_C,0,0.0
2016-10-07,Whse_C,860,0.0
2016-10-08,Whse_C,335313,0.0
2016-10-09,Whse_C,0,0.0
2016-10-10,Whse_C,1118243,1.0
2016-10-11,Whse_C,227246,0.0
2016-10-12,Whse_C,690059,0.0
2016-10-13,Whse_C,349439,0.0
2016-10-14,Whse_C,2713747,0.0
2016-10-15,Whse_C,24790,0.0
2016-10-16,Whse_C,0,0.0
2016-10-17,Whse_C,1023220,0.0
2016-10-18,Whse_C,176335,0.0
2016-10-19,Whse_C,368268,0.0
2016-10-20,Whse_C,998437,0.0
2016-10-21,Whse_C,211290,0.0
2016-10-22,Whse_C,0,0.0
2016-10-23,Whse_C,0,0.0
2016-10-24,Whse_C,868405,0.0
2016-10-25,Whse_C,826810,0.0
2016-10-26,Whse_C,481140,0.0
2016-10-27,Whse_C,401407,0.0
2016-10-28,Whse_C,65276,0.0
2016-10-29,Whse_C,0,0.0
2016-10-30,Whse_C,5000,0.0
2016-10-31,Whse_C,152416,0.0
2016-11-01,Whse_C,288928,0.0
2016-11-02,Whse_C,42874,0.0
2016-11-03,Whse_C,440386,0.0
2016-11-04,Whse_C,106984,0.0
2016-11-05,Whse_C,0,0.0
2016-11-06,Whse_C,51600,0.0
2016-11-07,Whse_C,841112,0.0
2016-11-08,Whse_C,388428,0.0
2016-11-09,Whse_C,424694,0.0
2016-11-10,Whse_C,279894,0.0
2016-11-11,Whse_C,84133,1.0
2016-11-12,Whse_C,0,0.0
2016-11-13,Whse_C,0,0.0
2016-11-14,Whse_C,484414,0.0
2016-11-15,Whse_C,316421,0.0
2016-11-16,Whse_C,644937,0.0
2016-11-17,Whse_C,108131,0.0
2016-11-18,Whse_C,371926,0.0
2016-11-19,Whse_C,0,0.0
2016-11-20,Whse_C,5000,0.0
2016-11-21,Whse_C,455979,0.0
2016-11-22,Whse_C,475314,0.0
2016-11-23,Whse_C,982684,1.0
2016-11-24,Whse_C,1796704,1.0
2016-11-25,Whse_C,155575,0.0
2016-11-26,Whse_C,0,0.0
2016-11-27,Whse_C,0,0.0
2016-11-28,Whse_C,1082811,0.0
2016-11-29,Whse_C,210765,0.0
2016-11-30,Whse_C,411036,0.0
2016-12-01,Whse_C,348022,0.0
2016-12-02,Whse_C,954804,0.0
2016-12-03,Whse_C,0,0.0
2016-12-04,Whse_C,5100,0.0
2016-12-05,Whse_C,823652,0.0
2016-12-06,Whse_C,304496,0.0
2016-12-07,Whse_C,543759,0.0
2016-12-08,Whse_C,2004854,0.0
2016-12-09,Whse_C,506047,0.0
2016-12-10,Whse_C,0,0.0
2016-12-11,Whse_C,50000,0.0
2016-12-12,Whse_C,769739,0.0
2016-12-13,Whse_C,227029,0.0
2016-12-14,Whse_C,954443,0.0
2016-12-15,Whse_C,752893,0.0
2016-12-16,Whse_C,492840,0.0
2016-12-17,Whse_C,0,0.0
2016-12-18,Whse_C,0,0.0
2016-12-19,Whse_C,435641,0.0
2016-12-20,Whse_C,477967,0.0
2016-12-21,Whse_C,351298,0.0
2016-12-22,Whse_C,1072008,0.0
2016-12-23,Whse_C,318001,0.0
2016-12-24,Whse_C,0,1.0
2016-12-25,Whse_C,0,1.0
2016-12-26,Whse_C,110600,0.0
2016-12-27,Whse_C,27000,0.0
2016-12-28,Whse_C,62910,0.0
2016-12-29,Whse_C,27013,0.0
2016-12-30,Whse_C,0,0.0
2016-12-31,Whse_C,0,1.0
2017-01-01,Whse_C,0,1.0
2017-01-02,Whse_C,0,0.0
2017-01-03,Whse_C,2200,0.0
2017-01-04,Whse_C,29000,0.0
2017-01-05,Whse_C,0,0.0
2017-01-06,Whse_C,0,0.0
2017-01-07,Whse_C,0,0.0
2017-01-08,Whse_C,0,0.0
2017-01-09,Whse_C,4178,0.0
2012-01-01,Whse_J,0,1.0
2012-01-02,Whse_J,0,0.0
2012-01-03,Whse_J,0,0.0
2012-01-04,Whse_J,120,0.0
2012-01-05,Whse_J,4701940,0.0
2012-01-06,Whse_J,3827142,0.0
2012-01-07,Whse_J,0,0.0
2012-01-08,Whse_J,0,0.0
2012-01-09,Whse_J,200,0.0
2012-01-10,Whse_J,4316066,0.0
2012-01-11,Whse_J,2651544,0.0
2012-01-12,Whse_J,2614239,0.0
2012-01-13,Whse_J,3274589,0.0
2012-01-14,Whse_J,0,0.0
2012-01-15,Whse_J,0,0.0
2012-01-16,Whse_J,2820291,1.0
2012-01-17,Whse_J,3146798,0.0
2012-01-18,Whse_J,1843949,0.0
2012-01-19,Whse_J,1988420,0.0
2012-01-20,Whse_J,2137592,0.0
2012-01-21,Whse_J,200,0.0
2012-01-22,Whse_J,0,0.0
2012-01-23,Whse_J,2095375,0.0
2012-01-24,Whse_J,2387691,0.0
2012-01-25,Whse_J,2801071,0.0
2012-01-26,Whse_J,2741762,0.0
2012-01-27,Whse_J,1721184,0.0
2012-01-28,Whse_J,0,0.0
2012-01-29,Whse_J,0,0.0
2012-01-30,Whse_J,2006047,0.0
2012-01-31,Whse_J,4352899,0.0
2012-02-01,Whse_J,2933738,0.0
2012-02-02,Whse_J,3245133,0.0
2012-02-03,Whse_J,2477128,0.0
2012-02-04,Whse_J,0,0.0
2012-02-05,Whse_J,0,0.0
2012-02-06,Whse_J,2557292,0.0
2012-02-07,Whse_J,3051479,0.0
2012-02-08,Whse_J,2277731,0.0
2012-02-09,Whse_J,4113960,0.0
2012-02-10,Whse_J,2885894,0.0
2012-02-11,Whse_J,0,0.0
2012-02-12,Whse_J,0,0.0
2012-02-13,Whse_J,2375409,0.0
2012-02-14,Whse_J,1738299,1.0
2012-02-15,Whse_J,2315827,0.0
2012-02-16,Whse_J,3720879,0.0
2012-02-17,Whse_J,2460788,0.0
2012-02-18,Whse_J,0,0.0
2012-02-19,Whse_J,0,0.0
2012-02-20,Whse_J,2697714,1.0
2012-02-21,Whse_J,2987700,0.0
2012-02-22,Whse_J,2058838,0.0
2012-02-23,Whse_J,3181030,0.0
2012-02-24,Whse_J,1542668,0.0
2012-02-25,Whse_J,0,0.0
2012-02-26,Whse_J,0,0.0
2012-02-27,Whse_J,3538374,0.0
2012-02-28,Whse_J,2060744,0.0
2012-02-29,Whse_J,2661912,0.0
2012-03-01,Whse_J,3383846,0.0
2012-03-02,Whse_J,2977734,0.0
2012-03-03,Whse_J,0,0.0
2012-03-04,Whse_J,0,0.0
2012-03-05,Whse_J,3200809,0.0
2012-03-06,Whse_J,2530549,0.0
2012-03-07,Whse_J,1691551,0.0
2012-03-08,Whse_J,3977463,0.0
2012-03-09,Whse_J,2476210,0.0
2012-03-10,Whse_J,0,0.0
2012-03-11,Whse_J,0,0.0
2012-03-12,Whse_J,1946577,0.0
2012-03-13,Whse_J,2192634,0.0
2012-03-14,Whse_J,2614398,0.0
2012-03-15,Whse_J,2125387,0.0
2012-03-16,Whse_J,2219946,0.0
2012-03-17,Whse_J,0,0.0
2012-03-18,Whse_J,0,0.0
2012-03-19,Whse_J,2144960,0.0
2012-03-20,Whse_J,100,0.0
2012-03-21,Whse_J,2314650,0.0
2012-03-22,Whse_J,2538723,0.0
2012-03-23,Whse_J,2280382,0.0
2012-03-24,Whse_J,0,0.0
2012-03-25,Whse_J,0,0.0
2012-03-26,Whse_J,3163496,0.0
2012-03-27,Whse_J,2759837,0.0
2012-03-28,Whse_J,1475983,0.0
2012-03-29,Whse_J,1903526,0.0
2012-03-30,Whse_J,4566388,0.0
2012-03-31,Whse_J,0,0.0
2012-04-01,Whse_J,731194,0.0
2012-04-02,Whse_J,3417640,0.0
2012-04-03,Whse_J,2718400,0.0
2012-04-04,Whse_J,1896137,0.0
2012-04-05,Whse_J,1953934,0.0
2012-04-06,Whse_J,2537994,0.0
2012-04-07,Whse_J,0,0.0
2012-04-08,Whse_J,458754,1.0
2012-04-09,Whse_J,2234957,0.0
2012-04-10,Whse_J,1922077,0.0
2012-04-11,Whse_J,1495804,0.0
2012-04-12,Whse_J,2380265,0.0
2012-04-13,Whse_J,1567826,0.0
2012-04-14,Whse_J,0,0.0
2012-04-15,Whse_J,348750,1.0
2012-04-16,Whse_J,2607554,0.0
2012-04-17,Whse_J,2436758,0.0
2012-04-18,Whse_J,1817775,0.0
2012-04-19,Whse_J,2590182,0.0
2012-04-20,Whse_J,2194239,0.0
2012-04-21,Whse_J,0,0.0
2012-04-22,Whse_J,381409,0.0
2012-04-23,Whse_J,2517457,0.0
2012-04-24,Whse_J,3908616,0.0
2012-04-25,Whse_J,2581704,0.0
2012-04-26,Whse_J,2727926,0.0
2012-04-27,Whse_J,2255877,0.0
2012-04-28,Whse_J,0,0.0
2012-04-29,Whse_J,0,0.0
2012-04-30,Whse_J,70501,0.0
2012-05-01,Whse_J,2643932,0.0
2012-05-02,Whse_J,2989165,0.0
2012-05-03,Whse_J,0,0.0
2012-05-04,Whse_J,190,0.0
2012-05-05,Whse_J,0,0.0
2012-05-06,Whse_J,43951,0.0
2012-05-07,Whse_J,2353276,0.0
2012-05-08,Whse_J,2065043,0.0
2012-05-09,Whse_J,2234618,0.0
2012-05-10,Whse_J,2925546,0.0
2012-05-11,Whse_J,2227999,0.0
2012-05-12,Whse_J,0,0.0
2012-05-13,Whse_J,206347,0.0
2012-05-14,Whse_J,2801647,0.0
2012-05-15,Whse_J,2215390,0.0
2012-05-16,Whse_J,2183523,0.0
2012-05-17,Whse_J,2829736,0.0
2012-05-18,Whse_J,2018040,0.0
2012-05-19,Whse_J,0,0.0
2012-05-20,Whse_J,5203,0.0
2012-05-21,Whse_J,2928435,0.0
2012-05-22,Whse_J,2317943,0.0
2012-05-23,Whse_J,2140400,0.0
2012-05-24,Whse_J,2896936,0.0
2012-05-25,Whse_J,1931833,0.0
2012-05-26,Whse_J,0,0.0
2012-05-27,Whse_J,17110,0.0
2012-05-28,Whse_J,2219747,1.0
2012-05-29,Whse_J,2652669,0.0
2012-05-30,Whse_J,1587751,0.0
2012-05-31,Whse_J,2802457,0.0
2012-06-01,Whse_J,3620461,0.0
2012-06-02,Whse_J,0,0.0
2012-06-03,Whse_J,35003,0.0
2012-06-04,Whse_J,1866697,0.0
2012-06-05,Whse_J,2842067,0.0
2012-06-06,Whse_J,2463097,0.0
2012-06-07,Whse_J,2437156,0.0
2012-06-08,Whse_J,2436310,0.0
2012-06-09,Whse_J,0,0.0
2012-06-10,Whse_J,53686,0.0
2012-06-11,Whse_J,2473737,0.0
2012-06-12,Whse_J,2285327,0.0
2012-06-13,Whse_J,1919735,0.0
2012-06-14,Whse_J,2553309,0.0
2012-06-15,Whse_J,2282273,0.0
2012-06-16,Whse_J,0,0.0
2012-06-17,Whse_J,600,0.0
2012-06-18,Whse_J,1896148,0.0
2012-06-19,Whse_J,3079587,1.0
2012-06-20,Whse_J,3415230,0.0
2012-06-21,Whse_J,2886725,0.0
2012-06-22,Whse_J,2403344,0.0
2012-06-23,Whse_J,1581,0.0
2012-06-24,Whse_J,5000,0.0
2012-06-25,Whse_J,2049587,0.0
2012-06-26,Whse_J,2236184,0.0
2012-06-27,Whse_J,1683545,0.0
2012-06-28,Whse_J,2371442,0.0
2012-06-29,Whse_J,3819436,0.0
2012-06-30,Whse_J,0,0.0
2012-07-01,Whse_J,25230,0.0
2012-07-02,Whse_J,2828106,0.0
2012-07-03,Whse_J,2176706,0.0
2012-07-04,Whse_J,3313955,1.0
2012-07-05,Whse_J,5481298,0.0
2012-07-06,Whse_J,2153736,0.0
2012-07-07,Whse_J,0,0.0
2012-07-08,Whse_J,0,0.0
2012-07-09,Whse_J,1854708,0.0
2012-07-10,Whse_J,1878864,0.0
2012-07-11,Whse_J,2403523,0.0
2012-07-12,Whse_J,2084636,0.0
2012-07-13,Whse_J,2137046,0.0
2012-07-14,Whse_J,0,0.0
2012-07-15,Whse_J,1000,0.0
2012-07-16,Whse_J,35500,0.0
2012-07-17,Whse_J,2284937,0.0
2012-07-18,Whse_J,2668577,0.0
2012-07-19,Whse_J,2335424,0.0
2012-07-20,Whse_J,2060352,0.0
2012-07-21,Whse_J,0,0.0
2012-07-22,Whse_J,5410,0.0
2012-07-23,Whse_J,2924529,0.0
2012-07-24,Whse_J,2653912,0.0
2012-07-25,Whse_J,2011476,0.0
2012-07-26,Whse_J,1988974,0.0
2012-07-27,Whse_J,2086644,0.0
2012-07-28,Whse_J,2,0.0
2012-07-29,Whse_J,270,0.0
2012-07-30,Whse_J,1618059,0.0
2012-07-31,Whse_J,2708500,0.0
2012-08-01,Whse_J,4046409,0.0
2012-08-02,Whse_J,2170847,0.0
2012-08-03,Whse_J,2917648,0.0
2012-08-04,Whse_J,0,0.0
2012-08-05,Whse_J,500,0.0
2012-08-06,Whse_J,2983093,0.0
2012-08-07,Whse_J,2187821,0.0
2012-08-08,Whse_J,2263462,0.0
2012-08-09,Whse_J,2676097,0.0
2012-08-10,Whse_J,662076,0.0
2012-08-11,Whse_J,0,0.0
2012-08-12,Whse_J,0,0.0
2012-08-13,Whse_J,51172,0.0
2012-08-14,Whse_J,228383,0.0
2012-08-15,Whse_J,671806,0.0
2012-08-16,Whse_J,1182510,0.0
2012-08-17,Whse_J,1122265,0.0
2012-08-18,Whse_J,0,0.0
2012-08-19,Whse_J,1340,0.0
2012-08-20,Whse_J,3142897,0.0
2012-08-21,Whse_J,2416853,0.0
2012-08-22,Whse_J,2395721,0.0
2012-08-23,Whse_J,2460512,0.0
2012-08-24,Whse_J,2292897,0.0
2012-08-25,Whse_J,1003,0.0
2012-08-26,Whse_J,127271,0.0
2012-08-27,Whse_J,2536340,0.0
2012-08-28,Whse_J,2274126,0.0
2012-08-29,Whse_J,2591513,0.0
2012-08-30,Whse_J,1151523,0.0
2012-08-31,Whse_J,2727828,0.0
2012-09-01,Whse_J,0,1.0
2012-09-02,Whse_J,21327,1.0
2012-09-03,Whse_J,4278943,1.0
2012-09-04,Whse_J,2101047,0.0
2012-09-05,Whse_J,1913279,0.0
2012-09-06,Whse_J,2719189,0.0
2012-09-07,Whse_J,2840010,0.0
2012-09-08,Whse_J,0,0.0
2012-09-09,Whse_J,10000,0.0
2012-09-10,Whse_J,1814452,0.0
2012-09-11,Whse_J,1711723,0.0
2012-09-12,Whse_J,2682902,0.0
2012-09-13,Whse_J,2803012,0.0
2012-09-14,Whse_J,1841034,0.0
2012-09-15,Whse_J,0,0.0
2012-09-16,Whse_J,0,0.0
2012-09-17,Whse_J,250225,0.0
2012-09-18,Whse_J,2449260,0.0
2012-09-19,Whse_J,2096910,0.0
2012-09-20,Whse_J,1818017,0.0
2012-09-21,Whse_J,2311975,0.0
2012-09-22,Whse_J,0,0.0
2012-09-23,Whse_J,3907,0.0
2012-09-24,Whse_J,2012841,0.0
2012-09-25,Whse_J,2076755,0.0
2012-09-26,Whse_J,1765553,0.0
2012-09-27,Whse_J,1342979,0.0
2012-09-28,Whse_J,2455533,0.0
